WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,Deaths,Average20152019,PercentVariation,PercentVariationQF
20210808,S08000017,"",All ages,d,Female,"",14,17.8,-21.3,""
20210808,S08000017,"",All ages,d,Male,"",24,16.8,42.9,""
20210808,S08000019,"",Under 65,"",All,d,14,10.2,37.3,""
20210808,S08000019,"",65 and over,"",All,d,44,42.8,2.8,""
20210808,S08000019,"",All ages,d,All,d,58,53,9.4,""
20210808,S08000019,"",All ages,d,Female,"",31,26,19.2,""
20210808,S08000019,"",All ages,d,Male,"",27,27,0,""
20210808,S08000020,"",Under 65,"",All,d,20,16,25,""
20210808,S08000020,"",65 and over,"",All,d,86,80.6,6.7,""
20210808,S08000020,"",All ages,d,All,d,106,96.6,9.7,""
20210808,S08000020,"",All ages,d,Female,"",55,46,19.6,""
20210808,S08000020,"",All ages,d,Male,"",51,50.6,0.8,""
20210808,S08000022,"",Under 65,"",All,d,8,11.8,-32.2,""
20210808,S08000022,"",65 and over,"",All,d,57,50.2,13.5,""
20210808,S08000022,"",All ages,d,All,d,65,62,4.8,""
20210808,S08000022,"",All ages,d,Female,"",28,32.4,-13.6,""
20210808,S08000022,"",All ages,d,Male,"",37,29.6,25,""
20210808,S08000024,"",Under 65,"",All,d,24,26.8,-10.4,""
20210808,S08000024,"",65 and over,"",All,d,99,104,-4.8,""
20210808,S08000024,"",All ages,d,All,d,123,130.8,-6,""
20210808,S08000024,"",All ages,d,Female,"",63,65.6,-4,""
20210808,S08000024,"",All ages,d,Male,"",60,65,-7.7,""
20210808,S08000025,"",Under 65,"",All,d,0,0.4,-100,""
20210808,S08000025,"",65 and over,"",All,d,3,3.2,-6.3,""
20210808,S08000025,"",All ages,d,All,d,3,3.6,-16.7,""
20210808,S08000025,"",All ages,d,Female,"",0,2.6,-100,""
20210808,S08000025,"",All ages,d,Male,"",3,1,200,""
20210808,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20210808,S08000026,"",65 and over,"",All,d,3,3.8,-21.1,""
20210808,S08000026,"",All ages,d,All,d,3,4.2,-28.6,""
20210808,S08000026,"",All ages,d,Female,"",1,1.8,-44.4,""
20210808,S08000026,"",All ages,d,Male,"",2,2.4,-16.7,""
20210808,S08000028,"",Under 65,"",All,d,0,1.6,-100,""
20210808,S08000028,"",65 and over,"",All,d,6,5.8,3.4,""
20210808,S08000028,"",All ages,d,All,d,6,7.4,-18.9,""
20210808,S08000028,"",All ages,d,Female,"",5,4,25,""
20210808,S08000028,"",All ages,d,Male,"",1,3.4,-70.6,""
20210808,S08000029,"",Under 65,"",All,d,11,13.8,-20.3,""
20210808,S08000029,"",65 and over,"",All,d,70,57.6,21.5,""
20210808,S08000029,"",All ages,d,All,d,81,71.4,13.4,""
20210808,S08000029,"",All ages,d,Female,"",48,38.6,24.4,""
20210808,S08000029,"",All ages,d,Male,"",33,32.8,0.6,""
20210808,S08000030,"",Under 65,"",All,d,18,18,0,""
20210808,S08000030,"",65 and over,"",All,d,78,65.4,19.3,""
20210808,S08000030,"",All ages,d,All,d,96,83.4,15.1,""
20210808,S08000030,"",All ages,d,Female,"",48,41.8,14.8,""
20210808,S08000030,"",All ages,d,Male,"",48,41.6,15.4,""
20210808,S08000031,"",Under 65,"",All,d,54,49.6,8.9,""
20210808,S08000031,"",65 and over,"",All,d,174,172.2,1,""
20210808,S08000031,"",All ages,d,All,d,228,221.8,2.8,""
20210808,S08000031,"",All ages,d,Female,"",118,112.6,4.8,""
20210808,S08000031,"",All ages,d,Male,"",110,109.2,0.7,""
20210808,S08000032,"",Under 65,"",All,d,36,23.6,52.5,""
20210808,S08000032,"",65 and over,"",All,d,110,88.8,23.9,""
20210808,S08000032,"",All ages,d,All,d,146,112.4,29.9,""
20210808,S08000032,"",All ages,d,Female,"",69,57.8,19.4,""
20210808,S08000032,"",All ages,d,Male,"",77,54.6,41,""
20210808,S92000003,d,Under 65,"",All,d,210,201.4,4.3,""
20210808,S92000003,d,65 and over,"",All,d,863,793,8.8,""
20210808,S92000003,d,All ages,d,All,d,1073,994.4,7.9,""
20210808,S92000003,d,All ages,d,Female,"",550,506.6,8.6,""
20210808,S92000003,d,All ages,d,Male,"",523,487.6,7.3,""
20210815,S08000015,"",Under 65,"",All,d,20,14,42.9,""
20210815,S08000015,"",65 and over,"",All,d,72,63.8,12.9,""
20210815,S08000015,"",All ages,d,All,d,92,77.8,18.3,""
20210815,S08000015,"",All ages,d,Female,"",40,41.6,-3.8,""
20210815,S08000015,"",All ages,d,Male,"",52,36.2,43.6,""
20210815,S08000016,"",Under 65,"",All,d,4,5,-20,""
20210815,S08000016,"",65 and over,"",All,d,27,17.2,57,""
20210815,S08000016,"",All ages,d,All,d,31,22.2,39.6,""
20210815,S08000016,"",All ages,d,Female,"",14,10.4,34.6,""
20210815,S08000016,"",All ages,d,Male,"",17,11.8,44.1,""
20210815,S08000017,"",Under 65,"",All,d,10,6,66.7,""
20210815,S08000017,"",65 and over,"",All,d,35,28.2,24.1,""
20210815,S08000017,"",All ages,d,All,d,45,34.2,31.6,""
20210815,S08000017,"",All ages,d,Female,"",18,15.8,13.9,""
20210815,S08000017,"",All ages,d,Male,"",27,18.4,46.7,""
20210815,S08000019,"",Under 65,"",All,d,10,11.4,-12.3,""
20210815,S08000019,"",65 and over,"",All,d,46,41.4,11.1,""
20210815,S08000019,"",All ages,d,All,d,56,52.8,6.1,""
20210815,S08000019,"",All ages,d,Female,"",27,26.8,0.7,""
20210815,S08000019,"",All ages,d,Male,"",29,26,11.5,""
20210815,S08000020,"",Under 65,"",All,d,19,17.8,6.7,""
20210815,S08000020,"",65 and over,"",All,d,79,83.4,-5.3,""
20210815,S08000020,"",All ages,d,All,d,98,101.2,-3.2,""
20210815,S08000020,"",All ages,d,Female,"",52,52,0,""
20210815,S08000020,"",All ages,d,Male,"",46,49.2,-6.5,""
20210815,S08000022,"",Under 65,"",All,d,11,11.8,-6.8,""
20210815,S08000022,"",65 and over,"",All,d,67,54.4,23.2,""
20210815,S08000022,"",All ages,d,All,d,78,66.2,17.8,""
20210815,S08000022,"",All ages,d,Female,"",36,32.8,9.8,""
20210815,S08000022,"",All ages,d,Male,"",42,33.4,25.7,""
20210815,S08000024,"",Under 65,"",All,d,35,25.4,37.8,""
20210815,S08000024,"",65 and over,"",All,d,121,117.4,3.1,""
20210815,S08000024,"",All ages,d,All,d,156,142.8,9.2,""
20210815,S08000024,"",All ages,d,Female,"",74,71.6,3.4,""
20210815,S08000024,"",All ages,d,Male,"",82,71.2,15.2,""
20210815,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20210815,S08000025,"",65 and over,"",All,d,4,2.8,42.9,""
20210815,S08000025,"",All ages,d,All,d,4,3.4,17.6,""
20210815,S08000025,"",All ages,d,Female,"",2,1.6,25,""
20210815,S08000025,"",All ages,d,Male,"",2,1.8,11.1,""
20210815,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20210815,S08000026,"",65 and over,"",All,d,2,3.4,-41.2,""
20210815,S08000026,"",All ages,d,All,d,2,3.8,-47.4,""
20210815,S08000026,"",All ages,d,Female,"",2,2,0,""
20210815,S08000026,"",All ages,d,Male,"",0,1.8,-100,""
20210815,S08000028,"",Under 65,"",All,d,1,0.8,25,""
20210815,S08000028,"",65 and over,"",All,d,8,5,60,""
20210815,S08000028,"",All ages,d,All,d,9,5.8,55.2,""
20210815,S08000028,"",All ages,d,Female,"",2,2.6,-23.1,""
20210815,S08000028,"",All ages,d,Male,"",7,3.2,118.7,""
20210815,S08000029,"",Under 65,"",All,d,16,12.6,27,""
20210815,S08000029,"",65 and over,"",All,d,66,48.6,35.8,""
20210815,S08000029,"",All ages,d,All,d,82,61.2,34,""
20210815,S08000029,"",All ages,d,Female,"",50,28.8,73.6,""
20210815,S08000029,"",All ages,d,Male,"",32,32.4,-1.2,""
20210815,S08000030,"",Under 65,"",All,d,13,14.2,-8.5,""
20210815,S08000030,"",65 and over,"",All,d,68,71.8,-5.3,""
20210815,S08000030,"",All ages,d,All,d,81,86,-5.8,""
20210815,S08000030,"",All ages,d,Female,"",32,44.6,-28.3,""
20210815,S08000030,"",All ages,d,Male,"",49,41.4,18.4,""
20210815,S08000031,"",Under 65,"",All,d,55,50.8,8.3,""
20210815,S08000031,"",65 and over,"",All,d,169,166.8,1.3,""
20210815,S08000031,"",All ages,d,All,d,224,217.6,2.9,""
20210815,S08000031,"",All ages,d,Female,"",113,117.6,-3.9,""
20210815,S08000031,"",All ages,d,Male,"",111,100,11,""
20210815,S08000032,"",Under 65,"",All,d,24,24.6,-2.4,""
20210815,S08000032,"",65 and over,"",All,d,108,97.6,10.7,""
20210815,S08000032,"",All ages,d,All,d,132,122.2,8,""
20210815,S08000032,"",All ages,d,Female,"",62,66.4,-6.6,""
20210815,S08000032,"",All ages,d,Male,"",70,55.8,25.4,""
20210815,S92000003,d,Under 65,"",All,d,221,197.8,11.7,""
20210815,S92000003,d,65 and over,"",All,d,878,804.8,9.1,""
20210815,S92000003,d,All ages,d,All,d,1099,1002.6,9.6,""
20210815,S92000003,d,All ages,d,Female,"",526,515.8,2,""
20210815,S92000003,d,All ages,d,Male,"",573,486.8,17.7,""
20210822,S08000015,"",Under 65,"",All,d,17,13.6,25,""
20210822,S08000015,"",65 and over,"",All,d,69,65.2,5.8,""
20210822,S08000015,"",All ages,d,All,d,86,78.8,9.1,""
20210822,S08000015,"",All ages,d,Female,"",44,40.4,8.9,""
20210822,S08000015,"",All ages,d,Male,"",42,38.4,9.4,""
20210822,S08000016,"",Under 65,"",All,d,7,3.8,84.2,""
20210822,S08000016,"",65 and over,"",All,d,36,18.4,95.7,""
20210822,S08000016,"",All ages,d,All,d,43,22.2,93.7,""
20210822,S08000016,"",All ages,d,Female,"",21,11,90.9,""
20210822,S08000016,"",All ages,d,Male,"",22,11.2,96.4,""
20210822,S08000017,"",Under 65,"",All,d,1,4.2,-76.2,""
20210822,S08000017,"",65 and over,"",All,d,35,26,34.6,""
20210822,S08000017,"",All ages,d,All,d,36,30.2,19.2,""
20210822,S08000017,"",All ages,d,Female,"",17,13.2,28.8,""
20210822,S08000017,"",All ages,d,Male,"",19,17,11.8,""
20210822,S08000019,"",Under 65,"",All,d,7,9,-22.2,""
20210822,S08000019,"",65 and over,"",All,d,57,46,23.9,""
20210822,S08000019,"",All ages,d,All,d,64,55,16.4,""
20210822,S08000019,"",All ages,d,Female,"",36,28.4,26.8,""
20210822,S08000019,"",All ages,d,Male,"",28,26.6,5.3,""
20210822,S08000020,"",Under 65,"",All,d,17,17,0,""
20210822,S08000020,"",65 and over,"",All,d,94,77.2,21.8,""
20210822,S08000020,"",All ages,d,All,d,111,94.2,17.8,""
20210822,S08000020,"",All ages,d,Female,"",53,44.4,19.4,""
20210822,S08000020,"",All ages,d,Male,"",58,49.8,16.5,""
20210822,S08000022,"",Under 65,"",All,d,13,13.4,-3,""
20210822,S08000022,"",65 and over,"",All,d,69,52.2,32.2,""
20210822,S08000022,"",All ages,d,All,d,82,65.6,25,""
20210822,S08000022,"",All ages,d,Female,"",36,32.8,9.8,""
20210822,S08000022,"",All ages,d,Male,"",46,32.8,40.2,""
20210822,S08000024,"",Under 65,"",All,d,22,28,-21.4,""
20210822,S08000024,"",65 and over,"",All,d,128,106.6,20.1,""
20210822,S08000024,"",All ages,d,All,d,150,134.6,11.4,""
20210822,S08000024,"",All ages,d,Female,"",84,71.6,17.3,""
20210822,S08000024,"",All ages,d,Male,"",66,62.6,5.4,""
20210822,S08000025,"",Under 65,"",All,d,2,0.8,150,""
20210822,S08000025,"",65 and over,"",All,d,2,1.8,11.1,""
20210822,S08000025,"",All ages,d,All,d,4,2.6,53.8,""
20210822,S08000025,"",All ages,d,Female,"",1,0.8,25,""
20210822,S08000025,"",All ages,d,Male,"",3,1.8,66.7,""
20210822,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20210822,S08000026,"",65 and over,"",All,d,6,4.2,42.9,""
20210822,S08000026,"",All ages,d,All,d,6,4.6,30.4,""
20210822,S08000026,"",All ages,d,Female,"",3,2,50,""
20210822,S08000026,"",All ages,d,Male,"",3,2.6,15.4,""
20210822,S08000028,"",Under 65,"",All,d,0,2,-100,""
20210822,S08000028,"",65 and over,"",All,d,5,5,0,""
20210822,S08000028,"",All ages,d,All,d,5,7,-28.6,""
20210822,S08000028,"",All ages,d,Female,"",1,2.8,-64.3,""
20210822,S08000028,"",All ages,d,Male,"",4,4.2,-4.8,""
20210822,S08000029,"",Under 65,"",All,d,20,11,81.8,""
20210822,S08000029,"",65 and over,"",All,d,90,56.8,58.5,""
20210822,S08000029,"",All ages,d,All,d,110,67.8,62.2,""
20210822,S08000029,"",All ages,d,Female,"",51,33,54.5,""
20210822,S08000029,"",All ages,d,Male,"",59,34.8,69.5,""
20210822,S08000030,"",Under 65,"",All,d,14,15.2,-7.9,""
20210822,S08000030,"",65 and over,"",All,d,70,66.2,5.7,""
20210822,S08000030,"",All ages,d,All,d,84,81.4,3.2,""
20210822,S08000030,"",All ages,d,Female,"",44,38.8,13.4,""
20210822,S08000030,"",All ages,d,Male,"",40,42.6,-6.1,""
20210822,S08000031,"",Under 65,"",All,d,49,45.8,7,""
20210822,S08000031,"",65 and over,"",All,d,183,172.6,6,""
20210822,S08000031,"",All ages,d,All,d,232,218.4,6.2,""
20210822,S08000031,"",All ages,d,Female,"",117,110.4,6,""
20210822,S08000031,"",All ages,d,Male,"",115,108,6.5,""
20210822,S08000032,"",Under 65,"",All,d,33,25.8,27.9,""
20210822,S08000032,"",65 and over,"",All,d,120,98.6,21.7,""
20210822,S08000032,"",All ages,d,All,d,153,124.4,23,""
20210822,S08000032,"",All ages,d,Female,"",75,64.8,15.7,""
20210822,S08000032,"",All ages,d,Male,"",78,59.6,30.9,""
20210822,S92000003,d,Under 65,"",All,d,205,192.6,6.4,""
20210822,S92000003,d,65 and over,"",All,d,966,799.6,20.8,""
20210822,S92000003,d,All ages,d,All,d,1171,992.2,18,""
20210822,S92000003,d,All ages,d,Female,"",587,495.8,18.4,""
20210822,S92000003,d,All ages,d,Male,"",584,496,17.7,""
20210829,S08000015,"",Under 65,"",All,d,24,16.2,48.1,""
20210829,S08000015,"",65 and over,"",All,d,64,62.4,2.6,""
20210829,S08000015,"",All ages,d,All,d,88,78.6,12,""
20210829,S08000015,"",All ages,d,Female,"",49,41.6,17.8,""
20210829,S08000015,"",All ages,d,Male,"",39,37,5.4,""
20210829,S08000016,"",Under 65,"",All,d,7,2.4,191.7,""
20210829,S08000016,"",65 and over,"",All,d,15,19.6,-23.5,""
20210829,S08000016,"",All ages,d,All,d,22,22,0,""
20210829,S08000016,"",All ages,d,Female,"",8,11.8,-32.2,""
20210829,S08000016,"",All ages,d,Male,"",14,10.2,37.3,""
20210829,S08000017,"",Under 65,"",All,d,4,4.4,-9.1,""
20210829,S08000017,"",65 and over,"",All,d,35,27.2,28.7,""
20210829,S08000017,"",All ages,d,All,d,39,31.6,23.4,""
20210829,S08000017,"",All ages,d,Female,"",22,18,22.2,""
20210829,S08000017,"",All ages,d,Male,"",17,13.6,25,""
20210829,S08000019,"",Under 65,"",All,d,11,9.4,17,""
20210829,S08000019,"",65 and over,"",All,d,37,45.4,-18.5,""
20210829,S08000019,"",All ages,d,All,d,48,54.8,-12.4,""
20210829,S08000019,"",All ages,d,Female,"",23,27.4,-16.1,""
20210829,S08000019,"",All ages,d,Male,"",25,27.4,-8.8,""
20210829,S08000020,"",Under 65,"",All,d,24,13.4,79.1,""
20210829,S08000020,"",65 and over,"",All,d,96,78.2,22.8,""
20210829,S08000020,"",All ages,d,All,d,120,91.6,31,""
20210829,S08000020,"",All ages,d,Female,"",52,50.6,2.8,""
20210829,S08000020,"",All ages,d,Male,"",68,41,65.9,""
20210829,S08000022,"",Under 65,"",All,d,10,10.4,-3.8,""
20210829,S08000022,"",65 and over,"",All,d,50,56.2,-11,""
20210829,S08000022,"",All ages,d,All,d,60,66.6,-9.9,""
20210829,S08000022,"",All ages,d,Female,"",26,32.6,-20.2,""
20210829,S08000022,"",All ages,d,Male,"",34,34,0,""
20210829,S08000024,"",Under 65,"",All,d,30,27.2,10.3,""
20210829,S08000024,"",65 and over,"",All,d,142,109,30.3,""
20210829,S08000024,"",All ages,d,All,d,172,136.2,26.3,""
20210829,S08000024,"",All ages,d,Female,"",74,66.2,11.8,""
20210829,S08000024,"",All ages,d,Male,"",98,70,40,""
20210829,S08000025,"",Under 65,"",All,d,1,0.2,400,""
20210829,S08000025,"",65 and over,"",All,d,6,2.2,172.7,""
20210829,S08000025,"",All ages,d,All,d,7,2.4,191.7,""
20210829,S08000025,"",All ages,d,Female,"",5,1,400,""
20210829,S08000025,"",All ages,d,Male,"",2,1.4,42.9,""
20210829,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20210829,S08000026,"",65 and over,"",All,d,2,3.4,-41.2,""
20210829,S08000026,"",All ages,d,All,d,2,3.8,-47.4,""
20210829,S08000026,"",All ages,d,Female,"",0,1,-100,""
20210829,S08000026,"",All ages,d,Male,"",2,2.8,-28.6,""
20210829,S08000028,"",Under 65,"",All,d,0,0.8,-100,""
20210829,S08000028,"",65 and over,"",All,d,5,4.8,4.2,""
20210829,S08000028,"",All ages,d,All,d,5,5.6,-10.7,""
20210829,S08000028,"",All ages,d,Female,"",3,2.6,15.4,""
20210829,S08000028,"",All ages,d,Male,"",2,3,-33.3,""
20210829,S08000029,"",Under 65,"",All,d,17,15,13.3,""
20210829,S08000029,"",65 and over,"",All,d,65,57.6,12.8,""
20210829,S08000029,"",All ages,d,All,d,82,72.6,12.9,""
20210829,S08000029,"",All ages,d,Female,"",35,35,0,""
20210829,S08000029,"",All ages,d,Male,"",47,37.6,25,""
20210829,S08000030,"",Under 65,"",All,d,17,15.2,11.8,""
20210829,S08000030,"",65 and over,"",All,d,68,69.4,-2,""
20210829,S08000030,"",All ages,d,All,d,85,84.6,0.5,""
20210829,S08000030,"",All ages,d,Female,"",46,42.6,8,""
20210829,S08000030,"",All ages,d,Male,"",39,42,-7.1,""
20210829,S08000031,"",Under 65,"",All,d,48,47.2,1.7,""
20210829,S08000031,"",65 and over,"",All,d,178,169.6,5,""
20210829,S08000031,"",All ages,d,All,d,226,216.8,4.2,""
20210829,S08000031,"",All ages,d,Female,"",121,110,10,""
20210829,S08000031,"",All ages,d,Male,"",105,106.8,-1.7,""
20210829,S08000032,"",Under 65,"",All,d,35,27.4,27.7,""
20210829,S08000032,"",65 and over,"",All,d,128,97,32,""
20210829,S08000032,"",All ages,d,All,d,163,124.4,31,""
20210829,S08000032,"",All ages,d,Female,"",79,62,27.4,""
20210829,S08000032,"",All ages,d,Male,"",84,62.4,34.6,""
20210829,S92000003,d,Under 65,"",All,d,234,192.8,21.4,""
20210829,S92000003,d,65 and over,"",All,d,895,806.4,11,""
20210829,S92000003,d,All ages,d,All,d,1129,999.2,13,""
20210829,S92000003,d,All ages,d,Female,"",545,506.2,7.7,""
20210829,S92000003,d,All ages,d,Male,"",584,493,18.5,""
20210905,S08000015,"",Under 65,"",All,d,14,14,0,""
20210905,S08000015,"",65 and over,"",All,d,89,61.8,44,""
20210905,S08000015,"",All ages,d,All,d,103,75.8,35.9,""
20210905,S08000015,"",All ages,d,Female,"",50,40.4,23.8,""
20210905,S08000015,"",All ages,d,Male,"",53,35.4,49.7,""
20210905,S08000016,"",Under 65,"",All,d,5,3.8,31.6,""
20210905,S08000016,"",65 and over,"",All,d,26,19.6,32.7,""
20210905,S08000016,"",All ages,d,All,d,31,23.4,32.5,""
20210905,S08000016,"",All ages,d,Female,"",16,11.6,37.9,""
20210905,S08000016,"",All ages,d,Male,"",15,11.8,27.1,""
20210905,S08000017,"",Under 65,"",All,d,7,3.4,105.9,""
20210905,S08000017,"",65 and over,"",All,d,34,25.4,33.9,""
20210905,S08000017,"",All ages,d,All,d,41,28.8,42.4,""
20210905,S08000017,"",All ages,d,Female,"",21,13.2,59.1,""
20210905,S08000017,"",All ages,d,Male,"",20,15.6,28.2,""
20210905,S08000019,"",Under 65,"",All,d,9,10.6,-15.1,""
20210905,S08000019,"",65 and over,"",All,d,42,45.6,-7.9,""
20210905,S08000019,"",All ages,d,All,d,51,56.2,-9.3,""
20210905,S08000019,"",All ages,d,Female,"",24,28.4,-15.5,""
20210905,S08000019,"",All ages,d,Male,"",27,27.8,-2.9,""
20210905,S08000020,"",Under 65,"",All,d,18,18.6,-3.2,""
20210905,S08000020,"",65 and over,"",All,d,103,74.6,38.1,""
20210905,S08000020,"",All ages,d,All,d,121,93.2,29.8,""
20210905,S08000020,"",All ages,d,Female,"",64,50.2,27.5,""
20210905,S08000020,"",All ages,d,Male,"",57,43,32.6,""
20210905,S08000022,"",Under 65,"",All,d,11,9.8,12.2,""
20210905,S08000022,"",65 and over,"",All,d,58,53.4,8.6,""
20210905,S08000022,"",All ages,d,All,d,69,63.2,9.2,""
20210905,S08000022,"",All ages,d,Female,"",37,32,15.6,""
20210905,S08000022,"",All ages,d,Male,"",32,31.2,2.6,""
20210905,S08000024,"",Under 65,"",All,d,33,24.6,34.1,""
20210905,S08000024,"",65 and over,"",All,d,116,109,6.4,""
20210905,S08000024,"",All ages,d,All,d,149,133.6,11.5,""
20210905,S08000024,"",All ages,d,Female,"",72,63.4,13.6,""
20210905,S08000024,"",All ages,d,Male,"",77,70.2,9.7,""
20210905,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20210905,S08000025,"",65 and over,"",All,d,6,3,100,""
20210905,S08000025,"",All ages,d,All,d,6,3.6,66.7,""
20210905,S08000025,"",All ages,d,Female,"",4,2.2,81.8,""
20210905,S08000025,"",All ages,d,Male,"",2,1.4,42.9,""
20210905,S08000026,"",Under 65,"",All,d,0,1,-100,""
20210905,S08000026,"",65 and over,"",All,d,2,2.4,-16.7,""
20210905,S08000026,"",All ages,d,All,d,2,3.4,-41.2,""
20210905,S08000026,"",All ages,d,Female,"",1,0.8,25,""
20210905,S08000026,"",All ages,d,Male,"",1,2.6,-61.5,""
20210905,S08000028,"",Under 65,"",All,d,0,1,-100,""
20210905,S08000028,"",65 and over,"",All,d,5,6.2,-19.4,""
20210905,S08000028,"",All ages,d,All,d,5,7.2,-30.6,""
20210905,S08000028,"",All ages,d,Female,"",2,4.2,-52.4,""
20210905,S08000028,"",All ages,d,Male,"",3,3,0,""
20210905,S08000029,"",Under 65,"",All,d,11,11.6,-5.2,""
20210905,S08000029,"",65 and over,"",All,d,72,54.6,31.9,""
20210905,S08000029,"",All ages,d,All,d,83,66.2,25.4,""
20210905,S08000029,"",All ages,d,Female,"",44,36.2,21.5,""
20210905,S08000029,"",All ages,d,Male,"",39,30,30,""
20210905,S08000030,"",Under 65,"",All,d,13,13.6,-4.4,""
20210905,S08000030,"",65 and over,"",All,d,83,68.4,21.3,""
20210905,S08000030,"",All ages,d,All,d,96,82,17.1,""
20210905,S08000030,"",All ages,d,Female,"",52,42.8,21.5,""
20210905,S08000030,"",All ages,d,Male,"",44,39.2,12.2,""
20210905,S08000031,"",Under 65,"",All,d,61,48.6,25.5,""
20210905,S08000031,"",65 and over,"",All,d,209,167,25.1,""
20210905,S08000031,"",All ages,d,All,d,270,215.6,25.2,""
20210905,S08000031,"",All ages,d,Female,"",129,110.6,16.6,""
20210905,S08000031,"",All ages,d,Male,"",141,105,34.3,""
20210905,S08000032,"",Under 65,"",All,d,30,27.4,9.5,""
20210905,S08000032,"",65 and over,"",All,d,117,97.2,20.4,""
20210905,S08000032,"",All ages,d,All,d,147,124.6,18,""
20210905,S08000032,"",All ages,d,Female,"",70,61.6,13.6,""
20210905,S08000032,"",All ages,d,Male,"",77,63,22.2,""
20210905,S92000003,d,Under 65,"",All,d,213,191.2,11.4,""
20210905,S92000003,d,65 and over,"",All,d,967,792,22.1,""
20210905,S92000003,d,All ages,d,All,d,1180,983.2,20,""
20210905,S92000003,d,All ages,d,Female,"",587,499,17.6,""
20210905,S92000003,d,All ages,d,Male,"",593,484.2,22.5,""
20210912,S08000015,"",Under 65,"",All,d,15,14,7.1,""
20210912,S08000015,"",65 and over,"",All,d,69,61.6,12,""
20210912,S08000015,"",All ages,d,All,d,84,75.6,11.1,""
20210912,S08000015,"",All ages,d,Female,"",43,37.6,14.4,""
20210912,S08000015,"",All ages,d,Male,"",41,38,7.9,""
20210912,S08000016,"",Under 65,"",All,d,2,3.2,-37.5,""
20210912,S08000016,"",65 and over,"",All,d,27,23,17.4,""
20210912,S08000016,"",All ages,d,All,d,29,26.2,10.7,""
20210912,S08000016,"",All ages,d,Female,"",15,12.4,21,""
20210912,S08000016,"",All ages,d,Male,"",14,13.8,1.4,""
20210912,S08000017,"",Under 65,"",All,d,9,2.6,246.2,""
20210912,S08000017,"",65 and over,"",All,d,31,29.2,6.2,""
20210912,S08000017,"",All ages,d,All,d,40,31.8,25.8,""
20210912,S08000017,"",All ages,d,Female,"",15,16,-6.2,""
20210912,S08000017,"",All ages,d,Male,"",25,15.8,58.2,""
20210912,S08000019,"",Under 65,"",All,d,10,9.8,2,""
20210912,S08000019,"",65 and over,"",All,d,33,37.4,-11.8,""
20210912,S08000019,"",All ages,d,All,d,43,47.2,-8.9,""
20210912,S08000019,"",All ages,d,Female,"",28,23.2,20.7,""
20210912,S08000019,"",All ages,d,Male,"",15,24,-37.5,""
20210912,S08000020,"",Under 65,"",All,d,13,16.4,-20.7,""
20210912,S08000020,"",65 and over,"",All,d,102,79.8,27.8,""
20210912,S08000020,"",All ages,d,All,d,115,96.2,19.5,""
20210912,S08000020,"",All ages,d,Female,"",65,46.4,40.1,""
20210912,S08000020,"",All ages,d,Male,"",50,49.8,0.4,""
20210912,S08000022,"",Under 65,"",All,d,15,12.2,23,""
20210912,S08000022,"",65 and over,"",All,d,57,55.2,3.3,""
20210912,S08000022,"",All ages,d,All,d,72,67.4,6.8,""
20210912,S08000022,"",All ages,d,Female,"",37,32,15.6,""
20210912,S08000022,"",All ages,d,Male,"",35,35.4,-1.1,""
20210912,S08000024,"",Under 65,"",All,d,29,21.2,36.8,""
20210912,S08000024,"",65 and over,"",All,d,117,104.4,12.1,""
20210912,S08000024,"",All ages,d,All,d,146,125.6,16.2,""
20210912,S08000024,"",All ages,d,Female,"",68,63.6,6.9,""
20210912,S08000024,"",All ages,d,Male,"",78,62,25.8,""
20210912,S08000025,"",Under 65,"",All,d,1,1.2,-16.7,""
20210912,S08000025,"",65 and over,"",All,d,7,2.4,191.7,""
20210912,S08000025,"",All ages,d,All,d,8,3.6,122.2,""
20210912,S08000025,"",All ages,d,Female,"",3,2.8,7.1,""
20210912,S08000025,"",All ages,d,Male,"",5,0.8,525,""
20210912,S08000026,"",Under 65,"",All,d,2,1,100,""
20210912,S08000026,"",65 and over,"",All,d,5,4.6,8.7,""
20210912,S08000026,"",All ages,d,All,d,7,5.6,25,""
20210912,S08000026,"",All ages,d,Female,"",3,2.4,25,""
20210912,S08000026,"",All ages,d,Male,"",4,3.2,25,""
20210912,S08000028,"",Under 65,"",All,d,0,0.6,-100,""
20210912,S08000028,"",65 and over,"",All,d,10,5,100,""
20210912,S08000028,"",All ages,d,All,d,10,5.6,78.6,""
20210912,S08000028,"",All ages,d,Female,"",5,4.6,8.7,""
20210912,S08000028,"",All ages,d,Male,"",5,1,400,""
20210912,S08000029,"",Under 65,"",All,d,18,12.8,40.6,""
20210912,S08000029,"",65 and over,"",All,d,61,59,3.4,""
20210912,S08000029,"",All ages,d,All,d,79,71.8,10,""
20210912,S08000029,"",All ages,d,Female,"",41,35.4,15.8,""
20210912,S08000029,"",All ages,d,Male,"",38,36.4,4.4,""
20210912,S08000030,"",Under 65,"",All,d,18,14.4,25,""
20210912,S08000030,"",65 and over,"",All,d,81,66.4,22,""
